randylawson,GB56XTAV99072251498972,Mastercard,3582083077354880,2025-01-28 17:50:11,BlueStone,Travel,50272.27,INR,NEFT,Lake Amy,Refund,November,Reversed
johnsonstephanie,GB34YAJS68553495452714,chhupay,676172312842,2025-07-30 14:34:12,Reliance Fresh,Dining,68979.48,INR,UPI,Vasqueztown,Deposit,April,Approved
pflowers,GB08PINC86608829461921,amex,180007373446738,2025-03-14 13:12:28,Trends,Travel,81083.53,INR,Credit Card,Clarkstad,Withdrawal,December,Pending
elizabeth23,GB96YDKH85225782236252,saphiro,4189103892897528,2025-04-25 02:01:34,Reliance Retail,Travel,56687.99,INR,Mobile Payment,Mariahfort,Purchase,September,Declined
boydjeffrey,GB11VDWQ00554119208266,American Express,180066944488223,2025-07-28 10:39:29,BigBasket,Dining,80497.05,INR,Bank Transfer,Darrylville,Deposit,June,Reversed
jenniferwilliams,GB47BIBR61688690169011,chhupay,676161497018,2025-03-23 05:40:17,DMart,Electronics,63196.13,INR,Mobile Payment,Wattsburgh,Purchase,August,Pending
thompsonmarc,GB56TTKH68807807541832,VISA,4843206481581,2025-12-26 20:20:41,Flipkart,Electronics,85968.73,INR,Bank Transfer,Montgomerymouth,Purchase,November,Approved
fanthony,GB30FEFB36404176708089,rupay,3596242773543865,2025-04-21 10:56:02,Westside,Clothing,76379.02,INR,RTGS,West Carlosborough,Refund,December,Approved
andrewstrevor,GB79PPCH27721080336208,chhupay,4333116133168983,2025-03-12 17:03:22,Spar Hypermarket,Travel,92181.81,INR,RTGS,South Patrickhaven,Refund,May,Pending
kristen89,GB96UICE54488561439126,Diners Club,38703478355097,2025-08-11 21:10:18,Marks & Spencer India,Grocery,67175.12,INR,Mobile Payment,Monicatown,Purchase,March,Declined
samuel76,GB57YIMD65132255189610,saphiro,30518842827383,2025-01-27 02:57:54,Spencer’s Retail,Travel,86373.98,INR,Bank Transfer,Stephensfurt,Refund,November,Pending
janet55,GB24SRFP45406714109178,Mastercard,4293588933853840,2025-12-12 04:54:33,BabyChakra,Travel,80688.85,INR,RTGS,Moralestown,Withdrawal,June,Pending
carterdarren,GB18VJKQ25964947989387,Diners Club,4075414683752039,2025-08-24 14:34:55,Lenskart,Dining,51229.06,INR,Bank Transfer,East Amy,Withdrawal,September,Approved
millerleah,GB34WCWN63415051436285,chhupay,180065327977174,2025-07-17 02:24:11,Tata CLiQ,Travel,70182.60,INR,UPI,New Robinhaven,Deposit,June,Approved
jacksonmatthew,GB15TFRK32265015440887,Maestro,4713151839928489,2025-08-25 14:34:08,Future Group,Clothing,99002.42,INR,Bank Transfer,New Samanthaville,Withdrawal,November,Pending
ginalong,GB59HTXP75794848891161,rupay,2287794566192678,2025-01-29 09:52:13,CaratLane,Health,84491.65,INR,Bank Transfer,Robinsonfort,Purchase,December,Approved
cummingsjohn,GB24XRCK07370603411526,chhupay,4252649985398255,2025-05-04 04:53:01,Zivame,Grocery,73035.37,INR,Mobile Payment,Thomasville,Withdrawal,September,Declined
earnold,GB53CJLW19914353730285,Maestro,4279998133884,2025-08-24 18:37:37,Brand Factory,Electronics,75320.26,INR,Mobile Payment,Blackburnland,Purchase,July,Approved
robert07,GB52DTTZ99224751561344,VISA,4165001448049,2025-11-04 23:22:52,Nykaa,Electronics,92666.85,INR,NEFT,Stanleymouth,Purchase,October,Reversed
michael69,GB78CLFJ03959356693532,Maestro,4077124176946880484,2025-11-25 00:31:41,IKEA India,Electronics,97508.61,INR,UPI,Teresaville,Refund,December,Approved
banderson,GB49TBYY41255948782657,saphiro,4539633189288806,2025-01-30 19:18:17,Bewakoof,Clothing,86215.06,INR,Credit Card,Port Rickey,Purchase,September,Pending
jacobwood,GB76IENJ63949661262546,Maestro,5496738768701901,2025-06-04 12:14:26,Big Bazaar,Clothing,82342.31,INR,Bank Transfer,Laurenview,Purchase,December,Pending
gonzalesmegan,GB48HPCS80924499975890,rupay,6553252208415831,2025-09-02 21:39:56,ShopClues,Grocery,64517.59,INR,Credit Card,Brianfort,Purchase,October,Declined
stacy48,GB28WPLI69006054428368,Discover,6011715323087095,2025-11-04 13:37:06,BlueStone,Dining,57379.55,INR,RTGS,Walkerbury,Purchase,November,Declined
smithkristen,GB94ZMKW13666391902985,VISA,060411475795,2025-07-05 07:41:11,Spencer’s Retail,Grocery,54033.16,INR,Debit Card,East Johnburgh,Purchase,June,Reversed
jtownsend,GB92DGHZ15317106342843,amex,3550079449007097,2025-08-12 06:22:18,Zivame,Dining,89999.44,INR,NEFT,South Conniestad,Withdrawal,May,Reversed
pattersonchristopher,GB23AGEI40334917227576,rupay,180099803021736,2025-12-09 13:24:27,Marks & Spencer India,Grocery,74374.12,INR,RTGS,Nelsonside,Deposit,December,Declined
fbennett,GB86VUQG35015150367447,Discover,4811992978478039,2025-11-24 00:48:02,Big Bazaar,Dining,76026.87,INR,NEFT,Masonview,Deposit,April,Pending
caseyscott,GB87LRYF49095968971037,Diners Club,4167434698151000,2025-01-15 11:40:36,Reliance Retail,Dining,75755.17,INR,Bank Transfer,Barrettview,Withdrawal,August,Declined
harrisangela,GB68DTZD35287395944806,chhupay,3556753522638804,2025-08-06 13:03:34,Marks & Spencer India,Health,95223.85,INR,NEFT,Port Emily,Deposit,October,Reversed
snydercharles,GB16LBWX02888245579527,Maestro,30421818419469,2025-02-05 20:59:04,Reliance Fresh,Dining,82302.14,INR,UPI,Campbelltown,Refund,November,Declined
antonio42,GB54AFBI01693291515045,amex,4439640840078246,2025-03-03 16:55:29,JioMart,Travel,78405.64,INR,UPI,Lake Danielburgh,Withdrawal,July,Declined
hlong,GB59QNFT32379352816931,VISA,4166606081331106,2025-01-27 16:16:22,Reliance Retail,Travel,67802.07,INR,Bank Transfer,Bennettland,Refund,July,Declined
carlarobles,GB29ZTHR61436571219820,Maestro,2709434301961653,2025-03-03 10:31:55,Nilgiris,Health,92739.98,INR,Debit Card,East Kyleville,Purchase,October,Approved
ggarcia,GB22DIMH66947015145255,chhupay,3586921100920191,2025-11-15 21:30:02,Lenskart,Health,98919.49,INR,Credit Card,Lake Aliciaburgh,Refund,November,Approved
jcherry,GB45FCYH64641746734227,VISA,4662120710800654,2025-09-30 16:08:39,Reliance Fresh,Dining,68169.55,INR,Bank Transfer,Lisastad,Purchase,January,Declined
samuel76,GB94FPAG26358719722021,amex,213189175924913,2025-05-08 17:39:49,Reliance Digital,Electronics,89329.30,INR,Bank Transfer,Carlshire,Purchase,November,Reversed
qdrake,GB08CNSV18506207408334,Mastercard,4347916700221388167,2025-10-08 23:06:42,CaratLane,Health,65422.68,INR,UPI,Seanfurt,Purchase,March,Reversed
mfisher,GB20OFRY15795070811317,Discover,4063822129868082,2025-07-08 23:12:16,Pantaloons,Clothing,64116.79,INR,RTGS,Camachoshire,Withdrawal,January,Declined
cherylrobinson,GB75MNLU97774547042233,American Express,30518842827383,2025-06-29 12:26:26,Central,Dining,70436.04,INR,NEFT,Anthonyborough,Deposit,December,Reversed
cunninghambradley,GB03NGUD29241620132940,Diners Club,4974969886658023893,2025-10-02 06:31:57,Future Group,Dining,63258.87,INR,Credit Card,Lake Eddie,Deposit,February,Reversed
jeffreyarmstrong,GB73XQMP37208683694451,Mastercard,4662953021272592540,2025-02-03 06:49:29,Marks & Spencer India,Electronics,63372.87,INR,Bank Transfer,Lake Lisashire,Refund,July,Reversed
hgarrison,GB21CXVV81991935819748,Diners Club,38338566152716,2025-10-26 15:13:40,Reliance Fresh,Health,68712.40,INR,NEFT,Sandrabury,Withdrawal,July,Declined
justinsmith,GB28UXQJ57948643144883,VISA,213109671124594,2025-02-15 06:30:04,Zivame,Electronics,55851.81,INR,NEFT,Port Julie,Deposit,December,Reversed
michaelphelps,GB71INGP80208338848692,American Express,676331055068,2025-08-29 03:48:38,HyperCity,Grocery,73056.81,INR,Credit Card,Reillyland,Purchase,August,Pending
samantha19,GB21KIJF29075651140659,chhupay,2517950877130573,2025-10-31 23:41:08,Zivame,Health,54915.07,INR,Debit Card,Ibarrahaven,Refund,October,Approved
rebeccacox,GB82CXCK89492641029242,saphiro,4770488980080857467,2025-12-03 00:53:08,Nykaa,Health,70366.85,INR,RTGS,East Caleb,Deposit,July,Pending
ryan12,GB96AHSF40677493901437,American Express,3585541979992799,2025-12-26 05:42:25,CaratLane,Electronics,98173.87,INR,UPI,Lake Linda,Purchase,October,Declined
uhoward,GB78MCYO26363301731383,Maestro,3540886296150538,2025-04-24 22:03:43,IKEA India,Grocery,99178.48,INR,Credit Card,Jenniferchester,Deposit,June,Approved
erica15,GB90LJYV10042681652451,VISA,2228041401642042,2025-10-07 03:52:28,Reliance Retail,Clothing,65907.09,INR,Mobile Payment,East Sarahfort,Deposit,July,Reversed
justinrandolph,GB81CRGN04226402948421,VISA,6540549502693369,2025-11-22 00:52:25,Amazon India,Grocery,69505.14,INR,Mobile Payment,Penaside,Purchase,June,Approved
johnsondaniel,GB43QERA49200629373526,Discover,4038908092416389,2025-11-20 17:46:13,HyperCity,Health,61351.60,INR,Bank Transfer,South Katelynmouth,Refund,June,Declined
laurarobinson,GB63LPRR78302737997712,rupay,2718676194240566,2025-02-15 16:28:16,Spencer’s Retail,Grocery,64821.20,INR,NEFT,South Edward,Purchase,May,Reversed
hansonrachel,GB12WHCQ51798522950625,rupay,4850621838658918,2025-02-03 10:27:20,Lenskart,Grocery,92755.22,INR,Bank Transfer,Jillianhaven,Refund,November,Declined
snydercharles,GB82QVKJ99336405098495,Mastercard,4049254234605,2025-03-17 05:06:34,HyperCity,Electronics,60184.04,INR,Credit Card,Port Kylebury,Withdrawal,July,Approved
colin65,GB79PQPW09598181280807,VISA,3564707389842230,2025-10-18 22:17:28,HyperCity,Travel,99119.94,INR,Bank Transfer,Monicaside,Refund,May,Reversed
daygina,GB44HUEL55751007073613,chhupay,6011977135490756,2025-01-26 13:30:11,JioMart,Health,60952.52,INR,Bank Transfer,East Thomasburgh,Deposit,April,Reversed
jessicaweaver,GB83OARX47448874410298,rupay,4459965364170714,2025-03-14 01:19:52,Avenue Supermarts,Clothing,52025.53,INR,RTGS,South Mary,Purchase,April,Approved
zmurray,GB21NBKR36734693424644,rupay,4016640435320012,2025-08-21 06:05:53,ShopClues,Health,60747.02,INR,UPI,Gordonberg,Refund,July,Approved
ewhite,GB85DAAZ38531536777376,VISA,30478994484600,2025-01-04 14:24:43,Reliance Retail,Grocery,52102.61,INR,NEFT,Erinborough,Refund,March,Pending
hgarrison,GB06WITY22957086749499,saphiro,3553961112311772,2025-06-17 00:38:23,Spencer’s Retail,Grocery,85634.67,INR,Bank Transfer,Alexanderport,Refund,May,Reversed
jhansen,GB03NXHV95303167621550,Diners Club,4592387327430317,2025-09-20 07:22:50,Metro Cash & Carry India,Travel,75335.76,INR,Bank Transfer,Ellisshire,Purchase,September,Approved
alexandervicki,GB03PHER66810434594506,VISA,3518010417959267,2025-02-12 16:56:08,Tata CLiQ,Health,66034.42,INR,Credit Card,Port Kristina,Refund,December,Reversed
mpetersen,GB59MOHZ90353160723345,rupay,3553961112311772,2025-03-25 05:55:11,DMart,Electronics,85082.89,INR,RTGS,Port Phillip,Refund,August,Pending
mhall,GB79QSLR61179469295221,Discover,3565152037516853,2025-11-30 10:11:01,Reliance Fresh,Clothing,72027.84,INR,UPI,New Abigail,Refund,March,Pending
owright,GB04REVA87708241444654,rupay,3582567489932655,2025-03-26 02:48:43,Reliance Fresh,Health,69415.60,INR,Mobile Payment,East Michael,Purchase,May,Reversed
flamb,GB11NIOB80043651662084,Mastercard,344097377035929,2025-07-19 01:40:04,Zivame,Grocery,92978.02,INR,Debit Card,Port Leslie,Purchase,December,Approved
kingapril,GB46PLVV32459795242432,amex,4613585105158126,2025-12-18 20:07:54,BabyChakra,Dining,64415.70,INR,NEFT,Carolchester,Deposit,July,Declined
marissa96,GB44SCUS57212572430264,VISA,347083076898269,2025-12-17 08:28:59,Spencer’s Retail,Grocery,84654.95,INR,Bank Transfer,Georgebury,Withdrawal,January,Declined
janet00,GB62DXIK87049884164828,VISA,30404585284936,2025-05-22 07:32:06,Decathlon India,Electronics,76249.16,INR,NEFT,South Markport,Refund,October,Reversed
sarah79,GB08FZZY94608326959834,Maestro,4336926495919717,2025-08-20 02:52:11,Urban Ladder,Electronics,99049.09,INR,Bank Transfer,Ronaldstad,Withdrawal,June,Pending
wagnerjacob,GB03GRAD78798012638087,saphiro,2275508861535462,2025-08-18 15:03:08,Fabindia,Clothing,81420.85,INR,RTGS,Martinside,Purchase,July,Reversed
ann54,GB33LGQX66545569575661,rupay,345937975356327,2025-06-13 15:28:53,Foodhall,Grocery,69442.69,INR,Mobile Payment,Brittanymouth,Deposit,November,Declined
krodriguez,GB44SLDA58418267815026,Mastercard,4302979475521516,2025-02-21 03:00:25,Spar Hypermarket,Travel,87050.77,INR,Mobile Payment,New Aaronberg,Withdrawal,August,Declined
hurleykyle,GB76HADO76770155496604,amex,4003546167396,2025-09-14 10:48:08,Reliance Digital,Clothing,69519.39,INR,Credit Card,Collinsmouth,Purchase,March,Reversed
ericlee,GB74POQZ40817668977867,Diners Club,3534615725055341,2025-05-05 03:07:23,Aditya Birla Retai,Travel,80535.31,INR,UPI,Riveraburgh,Refund,March,Approved
rubiojocelyn,GB21JWYK82165065140643,Discover,4922946514817550401,2025-05-18 03:08:28,Nykaa,Electronics,94281.90,INR,UPI,New James,Refund,November,Reversed
travis49,GB82NERK02524483433458,Maestro,371815353494687,2025-02-28 04:39:09,Reliance Fresh,Clothing,60767.36,INR,Bank Transfer,Tiffanyside,Withdrawal,November,Approved
christopher60,GB32FLEC66298562950351,American Express,4713281866701,2025-05-09 10:45:44,Foodhall,Grocery,69262.61,INR,Credit Card,Castroton,Deposit,April,Pending
matthewbailey,GB93GNHN82712634136983,VISA,3511299619974524,2025-01-28 08:41:30,Zivame,Grocery,78414.75,INR,UPI,Banksville,Withdrawal,October,Reversed
nataliewaters,GB41DJWB65569426434611,amex,30271042183880,2025-06-19 04:37:32,Marks & Spencer India,Clothing,94181.30,INR,Mobile Payment,East Chelsey,Purchase,March,Declined
luke28,GB88OJLF39150596877493,American Express,4059335225183,2025-09-06 11:07:45,Pantaloons,Health,71454.86,INR,Mobile Payment,Eduardobury,Withdrawal,April,Approved
calderonchristopher,GB05OEXE52370187902703,American Express,4241122663133125,2025-10-14 15:30:37,Foodhall,Dining,75569.44,INR,Debit Card,Natashamouth,Purchase,July,Reversed
otran,GB37ZSOA66389290556833,saphiro,180028196990710,2025-04-22 17:31:55,Reliance Retail,Health,83082.18,INR,Mobile Payment,East Mirandahaven,Refund,December,Declined
abigail66,GB93CSMG50430460141137,VISA,6553335966542613,2025-03-24 12:44:37,Nilgiris,Dining,97226.94,INR,NEFT,Woodport,Purchase,October,Pending
anthonypatterson,GB32FRBV28087183255935,VISA,180083014422677,2025-03-24 00:34:18,Marks & Spencer India,Health,72144.95,INR,UPI,East Anneview,Purchase,July,Pending
mcobb,GB38EBZJ83020438488996,VISA,3597461558757859,2025-08-18 22:15:11,Nykaa,Electronics,94814.77,INR,Mobile Payment,West Jamesbury,Withdrawal,March,Reversed
tamarajohnson,GB74KVQW90111331480788,Mastercard,342665926137222,2025-07-06 14:54:41,Avenue Supermarts,Health,69374.29,INR,NEFT,Moorechester,Refund,September,Pending
udiaz,GB30QYJG93309619877421,amex,3596217454808449,2025-12-01 15:18:05,Fabindia,Travel,84681.24,INR,NEFT,Medinaport,Refund,April,Approved
obriennicholas,GB96NTZT82293717179920,Maestro,4955096635049321952,2025-01-06 14:54:21,Metro Cash & Carry India,Grocery,82966.83,INR,Credit Card,Port Peterchester,Withdrawal,June,Pending
ggarcia,GB03PJDJ34213700311643,Mastercard,4584890372435,2025-09-14 20:59:25,Spar Hypermarket,Travel,55800.64,INR,Bank Transfer,East Kaylabury,Withdrawal,May,Reversed
mendozaedward,GB37AQDT82586925202128,VISA,675924765729,2025-07-04 17:28:19,Trends,Clothing,91591.04,INR,UPI,East Kyleborough,Deposit,January,Approved
barrythomas,GB88FQXM90898974989156,rupay,6011901092947590,2025-08-14 13:52:22,HyperCity,Health,98907.29,INR,Mobile Payment,Solomonberg,Refund,November,Reversed
marciaharper,GB26ZZXW93646856362183,American Express,4698434561251211482,2025-07-01 02:34:45,Spencer’s Retail,Grocery,78654.58,INR,Bank Transfer,West Benjaminborough,Deposit,August,Reversed
snydercharles,GB21WOBI43810027610506,saphiro,4016640435320012,2025-01-06 02:44:27,ShopClues,Clothing,93728.91,INR,NEFT,Rachelfort,Refund,February,Reversed
jwood,GB14UMJM78576546396607,Maestro,6011595296487633,2025-04-16 15:05:26,Titan Company,Electronics,63632.27,INR,UPI,Rushfurt,Purchase,June,Approved
yatesheather,GB57ZWUT82033726314001,rupay,213152387680046,2025-07-05 03:08:33,BabyChakra,Health,58821.24,INR,RTGS,West Chad,Refund,September,Pending
stephaniekennedy,GB97GTVR24825604841131,saphiro,3590875471159397,2025-10-02 04:26:48,Titan Company,Travel,99779.61,INR,Credit Card,Jonathanmouth,Purchase,August,Reversed
timothyingram,GB37XKON40704714990104,saphiro,213120876500108,2025-07-30 21:56:18,Marks & Spencer India,Electronics,91727.01,INR,Credit Card,Griffinville,Withdrawal,April,Declined
perryisabel,GB66NTBI57674767340779,saphiro,4521814977282785,2025-10-05 22:38:46,Infiniti Retail Ltd,Electronics,89978.47,INR,RTGS,South Zachary,Deposit,April,Approved
kylematthews,GB92NWVT43926287541969,amex,4803827931852971,2025-04-17 02:09:13,Amazon India,Clothing,95077.31,INR,Mobile Payment,Marvinport,Refund,April,Reversed
jacquelinelewis,GB21JXEQ47250340233694,Maestro,30039390502674,2025-01-30 05:58:29,Bewakoof,Travel,77387.57,INR,Debit Card,Ashleyview,Withdrawal,March,Approved
danielruiz,GB91FNJW24314325082793,amex,3553285884316987,2025-03-25 17:41:11,Future Group,Health,99589.65,INR,Debit Card,Ashleyville,Refund,March,Approved
melanie61,GB32RYXU56302323156148,chhupay,4040745783555949034,2025-12-07 22:16:45,BlueStone,Electronics,62440.60,INR,Mobile Payment,Lake Madelineville,Deposit,June,Approved
ggarcia,GB63JVSX09788084164682,VISA,3593776246083598,2025-07-05 02:31:10,Future Group,Dining,84437.10,INR,Credit Card,Port Samantha,Deposit,February,Reversed
rebeccaevans,GB86XYSJ98876804780725,American Express,630442512483,2025-08-02 12:27:48,Decathlon India,Dining,97726.71,INR,NEFT,New Emilyfort,Deposit,March,Reversed
oliverwilliam,GB53IPVK70492842903591,Discover,213184878102610,2025-07-03 01:38:16,DMart,Grocery,69279.54,INR,UPI,West Ashleyville,Refund,March,Declined
andreaguerrero,GB74JSLP58785974600369,American Express,4392235500407439697,2025-02-23 10:34:14,JioMart,Dining,91715.17,INR,Bank Transfer,Matthewville,Withdrawal,August,Approved
johnpetty,GB50CXVF71496531967040,VISA,4813365390831309,2025-03-23 17:01:56,Nilgiris,Electronics,56676.94,INR,Debit Card,Meganton,Withdrawal,January,Declined
timothy54,GB80YYTO91006874193784,chhupay,4187278713633815,2025-02-25 11:21:12,Reliance Digital,Electronics,94385.16,INR,NEFT,Lake Ashleyhaven,Withdrawal,December,Pending
cassandra79,GB37ZDOV42037868105992,VISA,4439640840078246,2025-11-29 05:51:24,Godrej Consumer Products,Electronics,89551.82,INR,Credit Card,East David,Purchase,April,Approved
williamsphilip,GB07VRIR56378280953741,American Express,4756260231206066127,2025-12-04 11:05:46,DMart,Clothing,84868.25,INR,RTGS,New David,Withdrawal,April,Reversed
fowen,GB21HDHC85495191670543,chhupay,639063240308,2025-05-23 13:24:04,Bewakoof,Clothing,65390.56,INR,Debit Card,West Jenniferhaven,Withdrawal,May,Approved
sshaw,GB52ZSHA61325207283371,VISA,180096878980622,2025-12-11 03:56:12,Infiniti Retail Ltd,Dining,88828.60,INR,UPI,Dianaberg,Purchase,August,Approved
jjensen,GB83RBJL33302674968393,American Express,4611262928803955,2025-01-27 23:57:25,Shoppers Stop,Travel,54407.48,INR,Credit Card,West Anthonyville,Purchase,November,Pending
rubiojocelyn,GB72ZAYY65523358799152,Maestro,342950001872202,2025-09-17 07:05:23,Tata CLiQ,Travel,63561.66,INR,UPI,Stephanieshire,Deposit,December,Declined
xmyers,GB15YVQN87527920062244,American Express,4283987137302,2025-06-14 14:40:27,Nilgiris,Electronics,50829.52,INR,UPI,Hannahmouth,Refund,July,Approved
jacqueline36,GB91TOFM74171565130431,Mastercard,6590660879525198,2025-03-13 18:40:19,IKEA India,Grocery,80635.36,INR,Credit Card,Port Michael,Refund,May,Pending
scott71,GB59ZGTM58764989446378,VISA,36859519601121,2025-02-03 09:29:35,Westside,Clothing,68740.35,INR,Debit Card,Robertview,Withdrawal,February,Approved
lauradavis,GB12BZNS90006026076435,VISA,4715293364707093519,2025-06-17 17:32:37,Reliance Retail,Travel,50073.95,INR,Debit Card,Port Stephaniemouth,Deposit,April,Pending
martinaaron,GB80EGCC59562368783296,chhupay,180029555654129,2025-02-03 05:49:30,Fabindia,Electronics,54033.20,INR,Bank Transfer,East Mariaburgh,Withdrawal,June,Pending
zmurray,GB47QGDA52936941845237,rupay,180085721712985,2025-01-31 12:52:27,Meesho,Travel,99974.72,INR,Bank Transfer,South Katherineport,Withdrawal,April,Approved
juan71,GB64LWUJ64070260331240,VISA,4572868176868292858,2025-02-18 07:07:07,Shoppers Stop,Grocery,64110.55,INR,RTGS,Amyside,Withdrawal,July,Declined
richard78,GB30TYCL46298239468696,VISA,38027948374144,2025-06-18 08:38:29,Pepperfry,Travel,59588.17,INR,RTGS,Port Mariaside,Purchase,August,Pending
odowns,GB52JZZM33254293337297,Discover,3555272555068145,2025-02-21 09:23:46,Brand Factory,Clothing,61050.07,INR,Bank Transfer,Smithville,Purchase,April,Pending
janice52,GB84CWQD98469091688545,VISA,213121626796053,2025-07-29 09:30:31,Foodhall,Dining,90031.55,INR,Bank Transfer,Port Josephport,Refund,December,Approved
kennethchung,GB48FLBM17440142587559,Mastercard,213121626796053,2025-01-29 14:56:08,Tata CLiQ,Clothing,60104.37,INR,NEFT,Patrickfurt,Refund,September,Approved
jenkinsbrandon,GB24AMEZ79040675380189,VISA,4955096635049321952,2025-04-28 14:57:58,Spar Hypermarket,Travel,71835.09,INR,Bank Transfer,East Christopherstad,Deposit,April,Declined
colemanlori,GB16QLTK69543079587062,saphiro,4471696730209963131,2025-09-30 09:04:29,Foodhall,Travel,71665.01,INR,UPI,Michaelstad,Refund,June,Declined
ycollins,GB75JRON20516167180690,Discover,4720819576217423481,2025-08-20 05:51:39,Lenskart,Clothing,60682.50,INR,UPI,Beverlyhaven,Deposit,May,Declined
ryan12,GB41NNNC25335818039000,VISA,3579819593115452,2025-10-05 13:44:52,BabyChakra,Travel,96160.25,INR,NEFT,West Phillipton,Refund,January,Approved
hernandezlisa,GB79EWET16058408110371,saphiro,4713151839928489,2025-10-18 09:53:27,Shoppers Stop,Dining,91731.54,INR,Credit Card,Bakerton,Withdrawal,November,Reversed
cookcindy,GB11SHVQ92077191130856,Mastercard,4485296995680,2025-02-28 04:02:01,BabyChakra,Travel,63128.13,INR,NEFT,Andrewside,Deposit,May,Declined
sarajohnson,GB87GIBI27475723100697,Diners Club,3584019735218263,2025-11-26 20:47:00,Meesho,Clothing,84992.26,INR,Mobile Payment,Pricehaven,Deposit,April,Reversed
salinaschase,GB82ZRMM59953974709590,American Express,3590416371604289,2025-12-18 02:33:53,Bewakoof,Travel,68187.80,INR,Credit Card,Rachaelport,Deposit,March,Reversed
allenjoseph,GB53QAPW87825436796750,Maestro,4996752139480,2025-04-28 08:01:15,Meesho,Health,57570.83,INR,RTGS,North Craig,Refund,August,Pending
ggarcia,GB81YVNM87240929017751,Maestro,3598318492504939,2025-11-26 14:05:14,Flipkart,Clothing,88455.46,INR,Debit Card,Millerport,Withdrawal,April,Declined
carolyn69,GB10TABO47990931163053,Diners Club,3598337976799054,2025-07-30 08:11:32,Pepperfry,Health,97926.80,INR,Credit Card,Port Barbara,Deposit,March,Approved
qsharp,GB12SIAT50666201055981,VISA,342454694526340,2025-02-23 19:19:43,Godrej Consumer Products,Grocery,97570.14,INR,Bank Transfer,Ryanside,Withdrawal,October,Reversed
orodriguez,GB33TXWL85775919650474,saphiro,3552242024999439,2025-12-05 01:32:43,Big Bazaar,Travel,80269.89,INR,Mobile Payment,Kellerstad,Refund,February,Pending
mullinsjessica,GB77GOYG86211445387841,VISA,180094993418479,2025-04-27 00:20:42,Aditya Birla Retai,Clothing,98322.38,INR,Bank Transfer,East Patrickfort,Refund,April,Declined
williamsmichael,GB42TPNI18206778359987,chhupay,376385434316197,2025-01-05 03:34:39,Spencer’s Retail,Grocery,80273.59,INR,Debit Card,Boydburgh,Deposit,August,Declined
gonzalesfrancisco,GB40YESZ80375725961559,Maestro,3550079449007097,2025-02-10 00:16:06,Lenskart,Grocery,75797.01,INR,Bank Transfer,North Brandy,Withdrawal,May,Declined
andrew11,GB53OPBM13215407306821,Discover,180034434076916,2025-02-18 02:24:06,Spencer’s Retail,Dining,58372.41,INR,Bank Transfer,Rebeccaburgh,Withdrawal,April,Pending
mrose,GB59SNBT54281758278780,American Express,639086665242,2025-12-20 09:58:22,Decathlon India,Health,74720.35,INR,RTGS,Gregoryhaven,Refund,March,Reversed
wongmichael,GB85ALFK78597645837523,VISA,6011940953517902,2025-03-01 20:36:18,Nilgiris,Clothing,98663.48,INR,Credit Card,Rodriguezhaven,Withdrawal,September,Declined
bowensusan,GB28PDVZ04793390359471,VISA,571172718686,2025-11-25 10:11:27,Fabindia,Grocery,92672.21,INR,NEFT,West Hollyland,Deposit,July,Declined
kylewhite,GB41TPHL63417454296880,saphiro,3550436251389981,2025-04-04 08:32:03,CaratLane,Travel,87556.57,INR,UPI,Anitaberg,Withdrawal,August,Approved
erin50,GB84ATQV64235031493737,Discover,4539633189288806,2025-03-21 22:21:10,Trends,Grocery,87101.06,INR,Mobile Payment,West Robertland,Refund,March,Pending
antonio42,GB35HDTB95717987534330,American Express,4187278713633815,2025-04-30 06:18:59,Pepperfry,Travel,85800.40,INR,NEFT,Jasonfort,Purchase,May,Approved
mdavis,GB78GHSY34069535875922,Mastercard,2266061176287982,2025-12-09 21:13:48,DMart,Grocery,92228.50,INR,NEFT,New Richardside,Withdrawal,September,Reversed
elizabeth23,GB63LLNX65971565544143,rupay,213120646355007,2025-02-14 22:05:52,Avenue Supermarts,Clothing,53771.21,INR,Debit Card,Dawsonstad,Withdrawal,November,Approved
rodney34,GB29XXAZ69562157754958,rupay,30251795067951,2025-12-25 01:38:22,Tata CLiQ,Dining,77337.35,INR,UPI,New Kimberlyberg,Refund,October,Reversed
ernestshepherd,GB60VCCA37319405731973,VISA,213128472559378,2025-10-27 18:21:15,BlueStone,Dining,62776.63,INR,Bank Transfer,Meganburgh,Withdrawal,May,Pending
travis49,GB62RUYH99725726737465,Mastercard,3539470267034824,2025-01-30 16:41:22,Amazon India,Dining,62448.86,INR,NEFT,Shermantown,Deposit,August,Declined
diane95,GB89BDHB70836840445503,Maestro,180007373446738,2025-05-12 21:28:37,V-Mart Retail Ltd,Clothing,80320.65,INR,RTGS,Harmonberg,Purchase,October,Reversed
carrdeanna,GB98YQCM74704041525032,VISA,565076113143,2025-07-28 05:03:54,Marks & Spencer India,Electronics,88338.93,INR,NEFT,Lake Brendaborough,Purchase,June,Approved
pbaker,GB39LQMF95064047103664,VISA,213184878102610,2025-01-25 08:03:22,Reliance Digital,Grocery,55330.56,INR,NEFT,Lake Shannon,Purchase,April,Approved
nataliewaters,GB50GWWD95490243286416,Maestro,4572868176868292858,2025-07-05 08:36:34,JioMart,Dining,68093.38,INR,NEFT,Josephmouth,Withdrawal,January,Declined
